CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
1.6,1395,210.789238,14.4,1131,552,216,1362,1553,7.3,76.7,0.7862,811
2.4,1202,210.789238,16.9,1206,671,167,1807,1301,40.9,14.6,1.1140,213
0.9,949,210.789238,2.9,647,956,100,1023,762,4.0,80.8,0.6666,117
2.172036,964,210.789238,7.5,877,958,49,1692,942,19.9,66.4,1.5203,70
1,926,210.789238,2.9,649,1035,83,1145,741,14.9,65.7,1.1050,134
2.172036,922,210.789238,7.4,874,851,113.608264,1447,663,30.4,28.2,1.2040,254.681129
2.3,1132,210.789238,15.6,1166,652,108,1827,1229,21.3,48.4,1.2119,168
1.6,1097.930233,210.789238,-200.0,934.059034,838.841682,99,1447.214669,1019.471377,18.145841,49.195886,1.019597,398
1.3,1000,81,5.3,776,1141,96,1375,896,12.0,54.9,0.7664,81
6,1535,706,19.9,1295,627,140,2039,1380,13.8,78.0,1.2229,307
1.9,1216,210.789238,7.5,879,670,165,1252,1111,6.3,75.7,0.7252,363
2.172036,1251,210.789238,12.1,1055,701,113.608264,1602,1364,24.1,48.8,1.4412,254.681129
0.8,872,210.789238,4.0,709,1034,51,1522,599,21.3,58.1,1.4570,34
1.4,974,210.789238,4.5,736,888,97,945,966,3.0,60.7,0.4667,168
0.9,863,210.789238,6.3,824,905,70,1469,925,22.2,38.4,1.0126,65
1.0,1010,210.789238,3.1,656,815,84,1260,809,14.1,77.8,1.2445,166
2.172036,1105,210.789238,10.9,1010,811,113.608264,1709,947,18.0,46.7,0.9569,254.681129
2.172036,1051,210.789238,11.7,1039,720,118,1641,916,29.7,28.1,1.1544,107
0.5,791,210.789238,3.1,658,1140,43,1467,609,24.0,45.8,1.3467,30
1.2,992,210.789238,3.7,694,900,169,1020,756,3.9,79.5,0.6482,266
0.8,983,210.789238,6.8,846,871,148,996,1055,10.3,34.2,0.4291,291
3,1263,210.789238,10.5,997,625,113.608264,1140,1960,4.7,60.8,0.5232,254.681129
1,1097.930233,210.789238,-200.0,934.059034,838.841682,81,1447.214669,1019.471377,18.145841,49.195886,1.019597,212
2.172036,1248,210.789238,26.0,1454,550,113.608264,1917,1599,36.1,20.0,1.1767,254.681129
1.5,942,210.789238,4.4,733,912,156,800,609,13.6,20.0,0.3093,271
2.172036,1091,210.789238,8.6,925,701,113.608264,1753,1058,29.7,50.5,2.0767,254.681129
2.6,1140,261,10.6,1000,916,93,1490,962,10.0,51.1,0.6280,120
1.1,857,210.789238,5.2,775,979,55,1258,512,37.3,15.4,0.9692,45
2.172036,987,210.789238,5.5,790,838,113.608264,1608,830,25.4,52.7,1.6867,254.681129
0.6,840,210.789238,3.0,654,1124,113.608264,1489,614,20.8,58.4,1.4189,254.681129
0.5,800,210.789238,2.2,598,1336,41,1278,529,19.8,56.7,1.2941,84
1.1,895,210.789238,5.6,792,975,58,1574,733,21.9,52.7,1.3650,39
4.0,1572,210.789238,22.9,1374,411,155,1763,1771,11.7,61.7,0.8483,680
1.4,1075,210.789238,9.9,973,695,74,1748,1231,26.4,44.5,1.5119,79
2.6,1037,210.789238,10.1,981,721,139,1000,1086,13.7,20.7,0.3221,388
2.2,1332,129,8.6,923,952,98,1614,1225,14.5,53.1,0.8728,144
2.172036,1053,210.789238,7.8,891,690,113.608264,1589,898,24.1,55.3,1.6363,254.681129
1.5,818,210.789238,4.3,725,1065,127,849,694,6.4,35.8,0.3471,246
2.172036,927,210.789238,3.8,698,919,113.608264,1537,555,35.5,34.9,1.9841,254.681129
2.2,1154,210.789238,7.8,891,697,166,1197,1079,6.5,74.7,0.7248,304
6.1,1640,401,24.0,1404,743,165,2191,1654,9.6,67.8,0.8133,351
1.2,1055,210.789238,5.1,771,781,147,1030,1174,5.1,65.4,0.5797,217
0.9,1012,210.789238,5.8,804,832,48,1638,766,32.4,37.3,1.7808,53
2.172036,902,210.789238,4.4,735,890,113.608264,1410,781,23.0,46.2,1.2783,254.681129
1.2,955,210.789238,5.2,775,831,55,1362,862,17.6,70.8,1.4105,140
1.2,1097.930233,210.789238,-200.0,934.059034,838.841682,64,1447.214669,1019.471377,18.145841,49.195886,1.019597,53
2.172036,1002,210.789238,5.4,783,805,92,1623,875,20.7,81.8,1.9717,79
2.8,1280,228,14.6,1136,893,128,1675,1240,27.0,20.2,0.7094,180
0.8,891,210.789238,4.1,714,957,68,1295,773,22.3,47.7,1.2643,82
2.172036,930,210.789238,5.2,772,854,113.608264,1613,728,23.7,56.5,1.6341,254.681129
4,1097.930233,210.789238,-200.0,934.059034,838.841682,169,1447.214669,1019.471377,18.145841,49.195886,1.019597,820
1.2,1167,210.789238,6.4,829,622,89,1360,1172,16.1,71.3,1.2955,202
2.8,1120,210.789238,10.4,993,725,119,1565,962,16.3,73.9,1.3601,306
1.9,1205,210.789238,9.1,943,688,133,1361,1052,11.5,68.7,0.9302,368
1.1,998,210.789238,4.1,718,757,93,1230,951,14.2,68.6,1.1068,134
0.3,871,210.789238,2.8,638,1022,143,860,583,4.3,49.4,0.4136,219
3.6,1428,210.789238,19.7,1288,465,146,1580,1629,13.2,61.8,0.9313,487
2.172036,1011,210.789238,4.4,734,967,113.608264,1497,918,19.2,87.2,1.9195,254.681129
1.5,1054,210.789238,10.4,992,715,180,1092,1051,7.8,39.7,0.4206,302
0.7,874,210.789238,4.1,715,889,113.608264,1315,858,15.4,79.0,1.3735,254.681129
1.6,1097.930233,210.789238,-200.0,934.059034,838.841682,106,1447.214669,1019.471377,18.145841,49.195886,1.019597,222
2.9,1382,210.789238,16.7,1200,539,101,1807,1413,26.9,50.0,1.7507,369
0.9,870,210.789238,4.3,729,1096,53,1475,586,18.5,56.0,1.1810,43
2.0,1042,210.789238,8.3,910,774,181,922,1216,4.6,32.5,0.2783,438
2.172036,1264,210.789238,18.1,1244,584,167,1972,1496,32.2,32.6,1.5412,235
1.9,1100,210.789238,9.2,946,827,98,1726,932,30.5,33.9,1.4564,111
1.5,1069,210.789238,9.2,947,728,86,1763,1039,25.2,51.0,1.6131,89
2.172036,792,210.789238,1.0,501,1554,25,1252,354,16.2,53.0,0.9672,21
3,1206,210.789238,14.4,1131,592,106,1675,1201,17.4,79.3,1.5593,493
1.2,1062,210.789238,8.6,924,892,76,1683,777,37.0,20.1,1.2423,69
2.172036,730,210.789238,0.8,483,1434,113.608264,1065,438,15.2,54.7,0.9394,254.681129
2.172036,1068,210.789238,8.4,917,889,113.608264,1570,832,14.9,55.0,0.9228,254.681129
0.8,931,210.789238,2.1,591,1015,89,1015,704,6.3,70.1,0.6733,102
1.0,865,210.789238,1.7,561,1102,83,791,434,2.9,49.0,0.3725,103
1.6,1091,210.789238,10.2,987,737,104,1711,774,34.0,30.9,1.6158,71
1.8,1023,210.789238,6.9,851,782,94,1413,881,16.9,80.6,1.5372,259
2.6,1180,210.789238,14.2,1122,678,112,1921,1272,27.8,45.2,1.6604,128
4.2,1234,210.789238,22.1,1355,621,107,2095,1266,16.4,50.2,0.9286,196
1.4,958,210.789238,5.8,803,910,128,1172,738,7.1,77.9,0.7914,267
2.172036,1145,210.789238,7.2,867,739,113.608264,1499,870,25.8,49.6,1.6213,254.681129
1.1,1006,210.789238,6.2,822,794,151,1025,897,4.7,50.8,0.4398,232
1.8,1032,166,7.8,892,973,87,1457,756,20.6,30.0,0.7213,101
0.4,732,210.789238,0.7,472,1461,32,866,391,11.1,40.8,0.5395,37
1.8,1114,151,7.7,887,1020,86,1438,768,21.3,26.4,0.6607,92
1.8,1237,210.789238,10.5,997,800,87,1688,924,29.2,27.0,1.0810,97
6.1,1438,210.789238,16.9,1208,528,204,1405,1962,10.8,52.4,0.6767,626
4,1324,210.789238,21.4,1335,537,80,1920,1444,19.9,64.2,1.4711,388
2.172036,975,210.789238,7.8,892,1015,113.608264,1480,890,19.4,40.7,0.9045,254.681129
1.1,1003,210.789238,7.5,880,864,67,1537,695,29.1,29.6,1.1792,59
2.172036,904,210.789238,2.9,644,949,113.608264,1036,697,9.3,64.7,0.7575,254.681129
2.7,1188,210.789238,10.1,983,648,170,1193,1338,5.1,68.2,0.6033,482
0.4,919,210.789238,5.0,761,911,122,942,1044,3.3,58.0,0.4551,212
1.4,1012,93,4.7,746,1174,86,1301,555,15.6,35.0,0.6170,86
4.7,1198,210.789238,19.8,1291,531,219,1295,1527,14.5,18.3,0.2996,603
4.2,1455,210.789238,22.2,1357,466,91,1964,1530,21.6,69.2,1.7630,441
1.8,1035,210.789238,5.4,783,794,167,969,943,10.1,36.7,0.4536,295
2.1,1115,210.789238,14.7,1140,682,129,1746,1020,41.1,16.5,1.2701,133
4.5,1097.930233,210.789238,-200.0,934.059034,838.841682,147,1447.214669,1019.471377,18.145841,49.195886,1.019597,821
2.4,1099,210.789238,11.0,1013,690,150,1056,1254,-1.9,51.4,0.2801,396
2.3,1140,210.789238,9.2,946,653,224,1231,1076,5.4,75.9,0.6875,377
0.4,772,210.789238,2.0,584,1149,27,1414,566,22.7,59.2,1.6139,19
1.1,1011,210.789238,6.1,816,830,35,1614,680,36.9,30.9,1.8934,33
2.3,1078,210.789238,14.1,1121,818,119,1806,963,35.9,20.8,1.2103,149
1.2,1025,67,3.5,682,1197,77,1313,537,10.3,65.2,0.8151,88
0.7,856,34,2.0,581,1448,54,1111,346,14.6,34.0,0.5605,36
1.7,1097.930233,210.789238,-200.0,934.059034,838.841682,99,1447.214669,1019.471377,18.145841,49.195886,1.019597,97
2.8,1224,210.789238,17.6,1228,711,159,1972,1380,34.7,25.9,1.4069,189
1.5,1230,210.789238,10.3,990,652,71,1559,1111,24.0,54.4,1.6049,151
0.6,790,210.789238,0.6,455,1376,113.608264,751,336,1.6,52.9,0.3692,254.681129
2.172036,783,210.789238,1.2,522,1241,113.608264,832,458,7.6,46.4,0.4869,254.681129
2.172036,856,210.789238,3.2,665,1061,113.608264,1375,788,23.5,52.6,1.5035,254.681129
3.1,1065,210.789238,15.1,1151,801,118,1894,1160,23.5,40.0,1.1386,272
4.6,1544,609,18.9,1266,613,148,2066,1415,14.5,75.7,1.2425,280
2.7,1247,210.789238,12.3,1059,508,153,1550,1212,18.3,57.9,1.2047,355
1.3,963,210.789238,6.5,835,1029,68,1495,556,24.8,34.8,1.0716,59
3.8,1407,426,18.3,1249,720,129,1932,1276,17.0,43.1,0.8264,213
1.1,868,210.789238,6.7,846,925,69,1448,836,23.0,33.8,0.9406,72
1.5,915,210.789238,5.2,774,911,147,839,629,-0.2,40.2,0.2478,358
2.172036,987,210.789238,6.2,823,827,113.608264,1027,893,7.2,50.2,0.5118,254.681129
1,931,61,3.6,689,1161,73,1317,503,12.7,58.7,0.8605,63
1.1,840,210.789238,3.1,661,1016,125,757,435,4.0,36.8,0.3016,185
1.6,1283,210.789238,6.7,844,1036,76,1539,766,19.5,42.3,0.9493,79
5.2,1341,210.789238,16.8,1204,534,251,1294,1592,5.9,44.3,0.4137,626
1.3,839,210.789238,4.0,711,1029,94,990,712,11.3,40.3,0.5406,180
3.5,1401,210.789238,21.7,1342,663,148,1959,1267,31.2,20.3,0.9064,192
1.6,1008,210.789238,9.9,973,714,105,1509,1178,25.0,36.6,1.1430,153
4.8,1633,210.789238,18.0,1240,496,170,1555,1906,10.9,75.9,0.9868,592
1.1,896,210.789238,2.6,627,1033,126,782,610,5.4,36.6,0.3304,158
3.1,1308,210.789238,16.3,1189,534,274,1325,1656,7.7,49.8,0.5267,566
2.1,1045,210.789238,13.1,1087,712,113.608264,1270,1144,12.6,42.4,0.6159,254.681129
2.172036,1120,210.789238,12.2,1058,626,113.608264,1716,1049,31.4,31.8,1.4410,254.681129
2.172036,1349,210.789238,21.3,1333,487,142,2256,1533,27.4,48.6,1.7447,275
2.172036,887,210.789238,4.8,754,1164,30,1523,560,30.9,30.7,1.3493,32
2.7,1285,210.789238,12.5,1065,597,90,1686,1576,25.8,56.1,1.8410,319
2.172036,1508,210.789238,22.1,1355,609,113.608264,2034,1623,11.6,58.7,0.7999,254.681129
2.9,1263,210.789238,14.7,1138,503,117,1533,1296,12.1,67.3,0.9499,371
4.5,1425,624,21.0,1325,678,146,1965,1356,15.3,47.4,0.8178,238
0.2,795,210.789238,2.3,606,1152,35,1369,552,21.3,48.8,1.2189,25
0.2,735,210.789238,1.4,533,1338,113.608264,1350,493,21.0,47.5,1.1666,254.681129
0.9,810,210.789238,3.0,651,1170,55,1117,575,19.8,38.6,0.8831,107
1.5,1152,210.789238,9.6,964,800,73,1705,1096,14.5,65.7,1.0804,134
1.2,893,210.789238,3.0,653,987,102,845,550,3.4,46.6,0.3668,152
1.5,932,210.789238,8.4,914,837,105,1298,1000,17.4,42.8,0.8463,192
2.172036,1145,210.789238,9.8,971,883,113.608264,1418,759,34.2,22.6,1.1970,254.681129
3.4,1324,210.789238,14.4,1128,540,177,1441,1319,18.9,34.4,0.7436,492
3.2,1248,210.789238,14.4,1131,615,187,1296,1592,13.3,42.3,0.6448,878
2.172036,1003,210.789238,4.6,744,882,113.608264,899,1138,7.8,38.4,0.4085,254.681129
5.2,1674,210.789238,22.9,1376,438,198,1643,2098,11.2,61.9,0.8226,992
2.3,1109,210.789238,12.9,1080,696,102,1874,1190,27.1,47.4,1.6701,111
2,1156,210.789238,10.3,988,615,113.608264,1634,1250,26.7,43.0,1.4808,254.681129
2.172036,1109,210.789238,6.7,843,769,113.608264,1458,743,27.1,43.3,1.5255,254.681129
0.5,821,210.789238,1.7,563,1270,74,807,678,4.7,49.0,0.4209,103
2.172036,941,25,2.6,626,1316,59,1373,840,12.3,66.2,0.9450,59
2.5,1157,305,12.6,1072,888,114,1596,905,17.7,28.6,0.5735,137
1,1040,55,2.9,646,1210,78,1325,555,13.0,59.6,0.8860,71
3.8,1414,210.789238,18.7,1261,532,114,1644,1479,9.8,80.5,0.9724,717
1,1055,210.789238,5.6,795,807,51,1494,834,24.1,59.0,1.7449,103
5.5,1494,210.789238,29.0,1528,479,165,2201,1798,23.5,52.0,1.4833,701
2.7,1214,210.789238,8.6,922,741,117,1273,1124,13.3,63.3,0.9597,326
5.9,1436,210.789238,22.7,1371,458,191,1808,1626,15.2,62.2,1.0641,548
0.7,992,210.789238,2.9,644,899,70,1128,854,11.8,70.6,0.9731,96
2.8,1009,210.789238,9.5,958,751,156,935,1006,1.4,36.5,0.2503,342
4.6,1464,210.789238,25.6,1444,475,85,2049,1625,19.7,68.9,1.5638,565
0.6,850,210.789238,3.2,664,1038,40,1568,727,24.9,54.6,1.6908,31
2.172036,935,210.789238,5.5,787,864,56,1588,728,25.1,51.1,1.6044,43
0.6,944,210.789238,1.9,579,925,58,1002,598,13.8,51.2,0.8058,70
2.172036,914,210.789238,10.4,994,872,91,1481,763,34.2,15.8,0.8371,113
1.9,1087,210.789238,8.7,926,715,153,1053,1390,5.3,55.0,0.4921,340
0.5,846,210.789238,3.2,662,1068,113.608264,1464,633,22.8,50.1,1.3677,254.681129
2.5,1251,210.789238,15.5,1165,747,135,1774,975,30.4,24.7,1.0526,144
4.7,1405,210.789238,22.1,1353,602,125,2185,1296,17.2,68.3,1.3289,227
1,953,86,4.4,735,999,74,1396,898,18.1,44.7,0.9186,54
2.172036,774,210.789238,1.9,577,1158,33,1265,488,23.9,34.4,1.0079,21
2.172036,902,210.789238,3.9,706,877,113.608264,1463,708,22.0,62.3,1.6266,254.681129
2.5,1152,210.789238,11.6,1036,670,120,1206,1365,8.8,52.5,0.5969,372
1.8,1093,210.789238,7.8,893,677,83,1678,927,26.9,49.6,1.7299,90
2.1,1111,210.789238,8.8,931,687,186,1069,1368,7.3,39.4,0.4035,389
2.1,1159,210.789238,6.5,837,742,160,1087,1311,12.3,41.7,0.5961,344
1.9,1085,210.789238,12.2,1057,689,139,1775,836,32.8,32.2,1.5779,103
2.172036,1116,210.789238,12.4,1063,736,138,1571,980,38.9,15.9,1.0896,140
2.2,1101,210.789238,10.2,986,852,124,1574,1100,20.9,33.2,0.8098,163
2.172036,1092,210.789238,6.0,814,794,113.608264,1446,777,27.4,42.8,1.5344,254.681129
0.9,893,210.789238,5.1,767,918,50,1607,805,26.9,49.3,1.7196,36
0.6,840,210.789238,1.4,534,1268,38,1109,483,13.6,75.5,1.1720,47
1.2,931,210.789238,7.7,885,892,101,1467,585,26.9,27.1,0.9480,86
2.172036,860,210.789238,6.8,847,873,77,1426,748,23.6,31.9,0.9195,58
1.9,1030,210.789238,8.0,899,767,118,1275,836,17.7,51.5,1.0357,234
3.7,1386,210.789238,15.3,1158,518,143,1485,1553,12.8,62.5,0.9213,528
0.9,916,210.789238,4.3,726,879,54,1248,791,15.6,70.8,1.2461,129
1.5,1015,210.789238,6.5,833,786,84,1400,868,16.9,81.4,1.5510,214
2.5,1152,210.789238,13.4,1099,674,130,1631,1093,30.8,32.0,1.4014,243
1,938,70,3.9,706,1177,51,1320,642,13.0,47.9,0.7116,47
2.4,1039,210.789238,11.3,1024,721,105,1325,1043,11.1,58.6,0.7737,543
2.5,1095,210.789238,11.1,1019,815,113,1618,1181,22.8,32.4,0.8870,186
1.6,980,210.789238,9.2,948,888,113.608264,1702,1028,19.8,53.1,1.2093,254.681129
0.7,842,210.789238,4.2,722,1163,54,1294,490,41.8,11.9,0.9476,40
2.2,1402,88,9.0,939,1140,114,1555,1074,11.9,54.0,0.7502,131
2.172036,882,210.789238,4.1,715,1246,113.608264,1367,780,15.5,48.6,0.8505,254.681129
5.1,1558,210.789238,26.6,1469,525,121,2281,1758,18.8,52.4,1.1285,336
0.4,789,210.789238,2.6,623,1146,53,1407,663,22.0,44.3,1.1553,36
0.5,852,210.789238,0.8,479,1275,49,761,375,7.1,40.5,0.4090,51
2.172036,1433,210.789238,24.2,1409,506,113.608264,1972,1439,17.6,70.5,1.4057,254.681129
2.2,1137,210.789238,14.9,1146,1144,136,1392,1327,26.1,23.8,0.7938,188
2.1,1165,210.789238,11.8,1042,631,68,1621,1133,19.5,70.7,1.5851,227
2.172036,1301,210.789238,12.9,1080,579,113.608264,1435,1248,11.0,73.8,0.9677,254.681129
0.8,876,210.789238,1.9,576,1040,113.608264,815,900,1.0,56.7,0.3803,254.681129
0.4,830,30,1.4,538,1475,30,1214,392,15.6,44.4,0.7827,21
0.5,835,210.789238,2.6,626,1088,41,1471,563,24.7,55.9,1.7114,39
2.3,1097.930233,210.789238,-200.0,934.059034,838.841682,91,1447.214669,1019.471377,18.145841,49.195886,1.019597,92
2.5,1181,210.789238,10.2,985,629,120,1312,1240,8.5,76.9,0.8557,433
1.2,990,210.789238,3.9,705,873,139,913,772,9.0,41.4,0.4775,217
2.8,1023,210.789238,14.3,1127,760,126,1635,982,31.9,18.3,0.8523,206
1.1,932,210.789238,5.0,765,1054,61,1543,575,17.3,59.5,1.1667,58
0.6,822,210.789238,0.9,493,1278,45,876,453,7.1,56.0,0.5690,50
2.1,1083,210.789238,10.2,984,784,115,1485,1049,30.0,28.5,1.1883,251
4.2,1097.930233,210.789238,-200.0,934.059034,838.841682,144,1447.214669,1019.471377,18.145841,49.195886,1.019597,691
2.7,1114,210.789238,16.0,1181,747,115,1928,1129,30.3,26.9,1.1399,180
0.6,830,34,1.7,560,1452,113.608264,1066,350,14.4,32.8,0.5364,254.681129
2.172036,1043,210.789238,8.5,920,925,53,1777,955,22.2,56.6,1.4973,95
2.172036,809,210.789238,3.2,664,1061,113.608264,1323,459,26.8,35.0,1.2175,254.681129
0.3,1083,210.789238,5.8,804,702,128,1105,615,18.0,35.4,0.7233,208
2.172036,1666,210.789238,31.0,1573,427,113.608264,2195,1968,23.3,54.4,1.5386,254.681129
0.3,708,210.789238,0.5,437,1941,113.608264,1227,334,19.0,49.0,1.0630,254.681129
0.9,1099,210.789238,4.1,718,714,96,1300,905,13.6,82.8,1.2817,144
2.7,1179,210.789238,15.1,1153,654,113.608264,1877,1096,27.0,35.3,1.2396,172
0.7,828,210.789238,3.1,660,1078,85,881,781,2.2,60.1,0.4361,156
2.172036,1071,210.789238,5.9,808,757,101,1046,1172,5.4,65.9,0.5947,221
0.5,911,210.789238,1.1,508,1048,58,1005,667,11.6,61.0,0.8299,68
0.9,987,210.789238,6.2,820,772,113.608264,1400,935,25.4,45.9,1.4684,254.681129
2.172036,1175,210.789238,12.9,1080,591,113.608264,1931,1102,27.9,54.9,2.0353,254.681129
1.9,1046,210.789238,9.5,960,671,96,1637,899,23.7,55.4,1.6031,189
1.2,983,210.789238,6.5,833,894,102,1524,1012,16.0,58.3,1.0481,116
3.6,1164,210.789238,17.6,1227,658,104,1800,1193,21.9,53.1,1.3787,318
1.6,1235,57,6.4,828,1055,83,1527,1093,12.4,60.0,0.8627,118
1.4,1035,69,3.1,660,1222,82,1301,533,9.9,70.5,0.8581,96
2.8,1251,210.789238,18.8,1264,582,104,1897,1393,23.7,54.4,1.5765,282
0.6,936,210.789238,2.6,628,876,64,1173,782,12.3,74.2,1.0583,104
2.172036,1468,210.789238,19.4,1280,518,113.608264,1899,1423,19.7,66.4,1.5035,254.681129
5.6,1603,210.789238,24.5,1417,459,136,1871,1621,14.2,75.8,1.2202,808
2.172036,861,210.789238,4.3,729,942,40,1479,684,27.1,38.6,1.3632,22
2.1,1102,210.789238,8.3,912,647,136,1287,872,17.8,45.2,0.9123,215
2.172036,1056,210.789238,8.7,926,748,113.608264,1643,702,37.9,25.7,1.6651,254.681129
2.172036,999,210.789238,9.3,953,780,109,1600,879,29.3,31.0,1.2445,143
3.5,1160,210.789238,15.5,1165,655,219,1325,1403,17.5,26.4,0.5228,713
0.9,996,45,2.9,648,1176,50,1340,852,11.0,63.7,0.8325,64
0.6,803,210.789238,2.9,648,1079,113.608264,1178,774,14.1,61.0,0.9799,254.681129
1.2,949,210.789238,8.7,929,887,78,1711,973,20.0,56.6,1.3095,101
0.4,749,210.789238,1.7,559,1145,33,1255,584,22.5,48.6,1.3077,25
5.3,1590,210.789238,26.5,1466,448,198,1831,2003,13.3,66.9,1.0163,999
2.6,703,210.789238,3.5,685,1218,117,734,641,10.8,17.0,0.2193,215
6.3,1486,210.789238,19.7,1289,466,283,1633,1438,5.5,79.8,0.7261,607
2.3,1323,210.789238,9.9,973,864,111,1712,1125,16.2,55.4,1.0132,147
1.2,886,210.789238,2.3,608,1013,113.608264,1143,611,14.9,65.3,1.1018,254.681129
2.9,1097.930233,210.789238,-200.0,934.059034,838.841682,165,1447.214669,1019.471377,18.145841,49.195886,1.019597,369
2.8,1243,210.789238,13.7,1108,595,90,1539,1201,12.3,79.0,1.1293,510
2,1251,210.789238,8.6,924,644,106,1246,1568,8.9,70.5,0.8056,231
3.6,1247,210.789238,20.7,1315,544,116,1874,1341,19.2,66.4,1.4592,403
1.1,967,210.789238,6.3,824,774,51,1637,862,25.5,61.6,1.9804,40
5.5,1600,210.789238,34.0,1641,440,137,2430,1776,21.9,60.2,1.5600,684
2.172036,880,210.789238,5.7,799,1097,113.608264,1533,724,21.2,47.6,1.1799,254.681129
2.2,1242,210.789238,8.9,935,584,164,1327,1127,15.8,51.3,0.9144,297
2.172036,819,210.789238,1.7,565,1295,113.608264,1316,694,13.3,62.6,0.9498,254.681129
1,938,210.789238,3.8,702,904,75,1185,753,15.2,61.8,1.0602,147
0.8,905,210.789238,3.0,652,1076,54,1446,490,28.2,42.6,1.6062,41
2.172036,950,210.789238,7.0,856,881,92,1549,780,28.4,35.8,1.3665,62
1.9,1150,210.789238,5.9,807,669,149,1243,1042,13.6,63.5,0.9857,276
1.0,890,210.789238,2.7,634,952,102,856,471,16.3,30.0,0.5514,150
0.7,913,210.789238,4.6,743,931,66,1540,884,21.8,52.3,1.3539,65
2.172036,1222,210.789238,13.0,1083,729,113.608264,1624,1273,21.3,47.2,1.1825,254.681129
4.6,1531,210.789238,17.9,1235,484,192,1541,1742,13.0,61.9,0.9224,725
2.7,1212,210.789238,15.0,1149,562,49,1710,1599,18.4,78.1,1.6370,279
5.2,1474,210.789238,20.8,1319,496,194,1524,1784,7.9,69.9,0.7487,816
2.3,1199,210.789238,7.3,869,618,163,1306,1160,13.2,65.6,0.9882,325
0.9,867,210.789238,2.1,590,1088,100,826,465,7.2,47.8,0.4870,116
2.172036,871,210.789238,3.7,694,1160,113.608264,1421,779,10.1,71.8,0.8880,254.681129
6.7,1514,210.789238,21.5,1338,474,175,1598,2018,10.2,58.3,0.7256,668
2.6,1196,210.789238,14.4,1131,775,113,1675,1243,17.6,35.0,0.6965,216
2.9,1347,210.789238,15.5,1165,573,97,1741,1321,19.7,70.1,1.5891,315
2.3,1116,210.789238,14.3,1128,739,129,1856,1042,34.9,24.9,1.3630,153
2.172036,844,210.789238,2.7,630,1035,45,1320,627,18.4,74.2,1.5581,74
2.172036,1136,210.789238,10.3,990,672,100,1807,918,30.1,45.0,1.8891,111
1.5,1112,47,5.1,770,1228,77,1409,940,6.3,71.9,0.6932,139
1.5,906,210.789238,5.1,769,913,142,865,726,6.5,32.4,0.3155,224
0.9,1066,210.789238,5.5,787,986,56,1552,689,23.9,40.4,1.1787,57
0.8,951,210.789238,2.8,642,895,86,929,666,12.7,40.8,0.5977,109
2.172036,937,210.789238,3.9,703,1136,113.608264,1377,637,9.9,77.7,0.9497,254.681129
1.7,934,210.789238,8.4,914,873,111,1016,834,18.1,20.8,0.4274,324
2.7,1307,210.789238,18.3,1248,525,83,1787,1565,22.6,59.9,1.6246,316
1.2,880,210.789238,2.8,641,1077,140,759,537,5.4,30.1,0.2726,215
4.9,1479,210.789238,26.4,1465,471,131,2018,1572,13.4,74.4,1.1407,712
1.0,1097.930233,210.789238,-200.0,934.059034,838.841682,85,1447.214669,1019.471377,18.145841,49.195886,1.019597,107
2.1,1098,227,9.8,971,877,103,1527,966,15.8,40.5,0.7241,145
4.5,1487,454,19.2,1274,641,110,2133,1471,21.0,54.3,1.3353,215
2.0,1165,210.789238,6.9,852,692,177,1155,1197,3.6,75.9,0.6055,438
2.6,1095,210.789238,12.5,1067,702,133,1152,1216,17.8,23.6,0.4766,389
2.172036,1026,210.789238,7.8,890,976,113.608264,1467,855,17.9,43.7,0.8856,254.681129
2.6,1349,295,11.2,1023,804,114,1748,1054,13.6,69.2,1.0746,171
2.172036,1150,210.789238,11.2,1020,645,111,1835,1063,28.0,49.0,1.8237,132
3.2,1267,210.789238,13.5,1102,498,159,1545,1378,16.4,62.5,1.1531,402
4.8,1223,210.789238,23.8,1399,592,193,1940,1508,28.7,26.2,1.0144,344
2.8,1444,206,15.0,1150,770,136,1727,1727,17.2,44.1,0.8558,202
1.5,945,210.789238,7.6,883,837,94,1563,1015,19.8,47.7,1.0930,132
0.8,722,210.789238,3.3,671,1596,68,737,448,14.3,18.4,0.2991,133
1.3,1380,210.789238,16.9,1206,515,186,1500,1677,14.9,49.9,0.8394,455
2.2,1143,210.789238,9.5,960,641,153,1110,1136,7.4,44.5,0.4582,313
1.6,1031,210.789238,7.1,861,903,94,1534,825,18.0,49.3,1.0086,97
4.6,1390,210.789238,24.4,1414,487,117,1959,1428,23.3,53.1,1.4960,455
1.5,1168,210.789238,5.7,797,698,111,1235,1022,14.0,59.7,0.9495,251
0.4,844,210.789238,3.7,696,1353,64,1292,507,25.5,25.9,0.8339,58
0.7,959,210.789238,1.9,578,907,79,1079,546,11.8,67.1,0.9274,115
3.1,1237,210.789238,18.0,1239,570,123,1620,1389,16.4,59.5,1.1017,387
3.2,1542,210.789238,16.7,1200,469,215,1520,1577,15.1,49.8,0.8458,583
2.172036,886,210.789238,3.1,658,1101,113.608264,1234,647,20.5,48.4,1.1557,254.681129
0.9,864,210.789238,3.0,651,1096,113.608264,1193,443,34.5,19.3,1.0369,254.681129
3.4,1307,210.789238,19.3,1278,527,95,1767,1452,26.6,42.8,1.4713,445
