CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
2.5,1043,233.426724,12.5,1066,789,114,1692,1014,20.2,37.7,0.8833,161
1.7,1146,233.426724,10.1,983,673,71,1518,1136,20.4,66.7,1.5830,201
3.9,1496,524,19.1,1272,667,130,2011,1399,11.0,64.2,0.8398,328
2.142522,1038,233.426724,7.2,866,833,113.096025,1570,1061,23.0,63.3,1.7589,241.724316
1.5,1009,233.426724,8.3,911,788,111,1359,1177,19.8,47.7,1.0885,196
1.2,983,233.426724,8.0,897,800,39,1608,804,32.7,34.1,1.6592,42
2.142522,913,233.426724,4.3,726,861,113.096025,1487,737,22.0,64.5,1.6847,241.724316
1.3,1034,233.426724,6.0,812,866,82,1563,660,32.3,33.4,1.5900,70
2.142522,1100.524233,233.426724,-200.0,938.447755,832.57092,113.096025,1453.531792,1024.248555,18.240418,49.181414,1.016622,241.724316
1.4,986,233.426724,7.7,885,835,94,1407,931,23.0,43.0,1.1897,146
2.7,986,233.426724,14.5,1133,773,141,1619,1174,33.7,15.4,0.7913,253
0.9,976,233.426724,4.8,754,842,113.096025,1545,1070,25.2,51.4,1.6210,241.724316
1.7,1005,233.426724,8.3,910,881,84,1670,751,28.4,34.4,1.3140,109
3.9,1429,649,18.4,1251,734,146,1754,1548,18.3,26.6,0.5529,249
5.6,1629,233.426724,26.5,1466,458,169,2130,1703,25.8,46.9,1.5375,540
0.4,799,233.426724,2.4,613,1120,43,1387,641,21.6,45.7,1.1665,38
1.7,1036,233.426724,10.2,986,776,112,1614,868,24.8,36.8,1.1357,113
0.7,841,233.426724,4.0,711,956,42,1367,685,27.8,35.2,1.2968,25
0.8,1044,233.426724,8.3,912,758,89,1604,1177,21.4,46.5,1.1720,111
0.5,853,233.426724,1.7,557,1215,31,1435,454,24.9,54.8,1.7063,24
0.6,913,233.426724,4.3,728,802,63,1418,887,19.7,66.8,1.5184,121
3.2,1074,233.426724,19.1,1270,776,146,1833,1087,34.2,14.2,0.7502,230
1,844,233.426724,4.9,757,1186,67,1445,556,26.3,31.5,1.0643,71
2.142522,854,233.426724,0.8,481,1756,27,1304,396,16.1,55.9,1.0153,17
2.5,1170,233.426724,15.6,1168,703,141,1949,1287,33.3,27.8,1.4013,186
2.142522,854,233.426724,3.5,684,1020,113.096025,1294,456,32.7,22.8,1.1069,241.724316
2.142522,1141,233.426724,8.1,902,905,113.096025,1672,965,12.5,79.6,1.1538,241.724316
3.1,1327,233.426724,14.7,1139,658,126,1894,1323,17.4,67.0,1.3250,236
2.7,1409,233.426724,14.5,1131,873,149,1689,1206,25.8,23.9,0.7832,166
2.142522,1257,233.426724,20.4,1308,548,113.096025,1466,1720,11.1,48.8,0.6430,241.724316
4.5,1515,233.426724,18.7,1259,508,147,1695,1555,15.6,70.2,1.2380,632
1.6,988,233.426724,6.6,839,803,139,936,963,8.8,31.2,0.3533,202
4.5,1617,233.426724,21.3,1333,686,150,2010,1819,17.8,40.5,0.8210,349
1.7,964,233.426724,9.2,947,862,123,1328,907,23.7,29.6,0.8537,327
2.142522,827,233.426724,1.9,577,1138,113.096025,1143,640,19.2,50.3,1.1087,241.724316
2.2,1105,233.426724,12.9,1080,751,104,1758,981,20.8,40.6,0.9888,139
1.5,1114,233.426724,4.9,757,744,107,1204,1070,13.2,66.8,1.0087,212
1.8,1279,233.426724,7.3,870,911,81,1646,1000,18.9,49.6,1.0700,106
0.3,875,233.426724,2.5,622,1167,58,1331,656,20.0,41.5,0.9571,35
1.0,925,233.426724,3.4,677,958,105,901,1024,3.2,58.8,0.4578,151
1.9,1131,233.426724,8.6,926,684,127,1324,1036,12.9,63.2,0.9335,288
0.3,733,233.426724,2.0,588,1281,113.096025,1394,589,18.6,52.7,1.1206,241.724316
1.5,1025,233.426724,5.6,795,783,155,967,881,8.9,37.9,0.4318,259
2.5,994,233.426724,10.7,1005,832,145,1054,1009,7.9,38.6,0.4137,348
3.5,1310,325,16.9,1207,770,132,1847,1301,13.8,53.4,0.8351,208
2.142522,1164,233.426724,12.8,1076,788,113.096025,1653,1032,21.4,28.7,0.7231,241.724316
0.3,718,233.426724,0.9,486,1531,14,1072,398,15.4,53.7,0.9295,32
0.7,952,233.426724,3.7,695,910,39,1429,627,22.2,65.6,1.7355,56
0.6,934,233.426724,1.6,552,966,57,1063,520,13.1,64.0,0.9591,70
0.9,1100.524233,233.426724,-200.0,938.447755,832.57092,94,1453.531792,1024.248555,18.240418,49.181414,1.016622,182
4,1476,233.426724,19.4,1280,708,147,1955,1378,16.1,50.2,0.9094,249
2.1,1100.524233,233.426724,-200.0,938.447755,832.57092,105,1453.531792,1024.248555,18.240418,49.181414,1.016622,303
0.5,853,233.426724,4.1,716,1047,58,1414,707,20.8,40.2,0.9725,45
5.9,1505,233.426724,15.6,1168,525,169,1447,2066,9.4,66.1,0.7816,567
2.142522,1012,233.426724,10.1,982,882,73,1796,1024,17.6,67.6,1.3479,184
2.2,1130,233.426724,7.1,860,752,148,1058,1218,8.0,51.2,0.5516,379
4.3,1305,233.426724,17.9,1238,565,177,1325,1640,11.3,33.6,0.4504,587
4.2,1416,233.426724,21.8,1346,609,192,1570,1945,15.1,50.2,0.8552,612
0.6,912,233.426724,6.2,819,1224,77,1368,589,30.3,17.0,0.7232,65
4.5,1495,233.426724,26.4,1465,451,158,2043,1786,24.9,48.3,1.4942,597
-200.0,800,233.426724,1.5,541,1250,58,779,407,6.1,42.6,0.4041,71
1.2,972,233.426724,3.4,674,926,88,1032,882,7.9,69.3,0.7413,169
3.6,1137,233.426724,16.7,1200,648,135,1821,1489,21.7,42.4,1.0859,321
4.9,1478,233.426724,20.2,1301,469,252,1682,1409,5.4,80.9,0.7293,526
2.2,1148,231,8.8,930,948,107,1475,1056,12.5,48.1,0.6946,140
2.142522,1010,233.426724,3.0,650,1171,113.096025,1434,664,13.7,66.5,1.0393,241.724316
0.4,704,233.426724,0.8,478,1498,41,821,348,10.4,37.4,0.4717,55
1.2,1006,233.426724,12.1,1054,921,111,1636,769,30.7,23.4,1.0150,115
2.2,1120,233.426724,13.4,1096,753,102,1767,976,21.5,39.7,1.0042,130
2.8,1310,233.426724,11.9,1046,552,194,1351,1527,23.1,27.3,0.7615,487
1.8,1169,233.426724,13.0,1084,655,91,1831,1273,28.5,38.4,1.4680,116
1.1,930,233.426724,4.7,749,823,62,1464,777,23.7,53.2,1.5418,59
0.8,914,233.426724,4.3,726,959,51,1496,534,35.3,27.6,1.5512,44
2.142522,857,233.426724,2.8,638,2061,68,1083,746,8.5,81.7,0.9074,123
6.6,1646,233.426724,30.8,1570,401,154,2049,1846,15.3,73.6,1.2691,964
2.142522,1008,233.426724,11.6,1037,697,113.096025,1587,803,33.7,25.1,1.2915,241.724316
2.9,1491,233.426724,11.5,1031,515,153,1387,1541,8.5,82.9,0.9243,373
0.7,792,233.426724,2.8,637,1249,43,1400,559,21.6,45.8,1.1715,31
1.6,1110,233.426724,7.4,872,822,150,971,1393,10.1,34.4,0.4249,308
2.8,1402,240,13.4,1098,736,113,1729,1456,18.2,49.7,1.0284,161
3.8,1347,233.426724,17.6,1227,539,199,1627,1476,21.1,44.5,1.0964,589
0.5,878,21,0.6,457,1935,20,1158,344,9.9,66.8,0.8152,12
2.142522,1214,233.426724,11.2,1022,645,113.096025,1592,1235,21.3,63.0,1.5798,241.724316
3.2,1170,233.426724,13.3,1095,618,116,1470,1195,15.2,58.4,1.0007,358
2.1,1023,233.426724,9.8,971,752,98,1283,993,11.4,59.1,0.7963,448
2.142522,935,233.426724,4.5,737,869,113.096025,1548,758,25.4,52.9,1.6980,241.724316
3.3,1305,233.426724,10.5,995,552,200,1402,1341,14.1,60.8,0.9716,484
2.142522,963,233.426724,6.5,836,1085,113.096025,1429,920,16.0,47.9,0.8659,241.724316
2.7,1283,233.426724,11.7,1039,549,168,1308,1724,14.7,41.2,0.6857,500
1.7,968,233.426724,4.6,743,886,173,840,774,10.7,25.2,0.3242,249
1.4,1026,233.426724,5.6,791,875,88,1549,664,29.9,37.9,1.5745,76
2,1135,233.426724,9.2,948,685,80,1569,992,17.6,80.5,1.6062,215
2.142522,1327,233.426724,15.7,1172,566,113.096025,1747,1205,26.9,41.8,1.4555,241.724316
1.7,1111,233.426724,8.7,927,707,78,1715,922,33.9,36.0,1.8692,90
2.142522,912,233.426724,5.6,795,1042,113.096025,1564,827,20.1,53.1,1.2342,241.724316
1.5,968,233.426724,5.3,777,830,133,929,617,14.0,28.1,0.4476,188
0.3,825,47,0.9,489,1565,28,1171,363,11.1,60.1,0.7925,21
3.6,1365,233.426724,21.6,1341,549,96,2033,1518,21.6,67.7,1.7254,543
1.6,973,233.426724,8.3,911,800,121,1441,891,32.9,21.8,1.0714,126
1.5,1090,233.426724,6.6,841,661,112,1317,1092,15.3,65.4,1.1260,174
3.2,1316,233.426724,18.5,1253,527,77,1780,1566,16.0,76.3,1.3772,521
2.142522,1165,233.426724,17.5,1225,824,113.096025,1676,1028,30.8,16.4,0.7167,241.724316
2.8,1057,233.426724,8.9,935,720,211,982,1236,5.0,37.4,0.3290,368
1.3,890,233.426724,4.3,726,921,136,779,523,10.2,25.6,0.3181,218
1.6,989,233.426724,8.0,900,737,60,1401,968,16.8,74.9,1.4258,231
0.7,844,233.426724,4.8,755,1284,64,1350,521,22.8,31.4,0.8615,67
2.3,1208,233.426724,13.8,1111,783,127,1653,1018,32.2,18.9,0.8964,133
2.4,1114,233.426724,15.8,1174,667,102,1819,1188,20.5,47.7,1.1419,172
3.1,1262,345,14.5,1133,774,129,1748,1033,11.3,71.3,0.9514,157
0.4,872,233.426724,0.6,460,1359,45,755,288,4.5,63.1,0.5381,47
2.142522,830,233.426724,2.6,625,1266,113.096025,1303,568,16.8,46.8,0.8881,241.724316
0.8,924,233.426724,3.3,673,1247,36,1346,430,28.8,22.7,0.8864,28
2.142522,1066,233.426724,7.8,890,747,113.096025,1690,906,32.2,41.4,1.9624,241.724316
1.4,1153,233.426724,5.7,798,715,109,1184,678,21.5,35.7,0.9050,187
4.1,1301,233.426724,17.0,1210,623,140,1813,1153,39.6,18.8,1.3413,124
1.0,855,233.426724,1.9,578,1121,108,855,599,5.7,54.3,0.5022,144
1.3,1009,233.426724,7.1,860,787,172,993,922,10.6,34.2,0.4375,287
1.9,1065,151,9.3,953,962,97,1514,790,13.7,49.5,0.7695,107
3.0,1035,233.426724,5.8,805,790,113.096025,1022,1038,3.5,68.8,0.5458,241.724316
2,1080,233.426724,8.3,910,923,121,1548,929,19.1,44.1,0.9660,153
4.6,1592,658,24.7,1423,577,146,2155,2108,19.3,46.4,1.0248,322
0.8,855,233.426724,6.0,812,982,71,1416,508,32.4,20.5,0.9806,53
4.5,1452,657,22.1,1354,620,128,2057,1501,12.0,58.1,0.8138,282
3.6,1369,233.426724,25.2,1434,489,237,1539,1883,8.0,49.2,0.5282,953
0.7,1073,233.426724,4.9,760,727,73,1128,1052,11.9,59.6,0.8294,173
2.4,1100.524233,233.426724,-200.0,938.447755,832.57092,128,1453.531792,1024.248555,18.240418,49.181414,1.016622,226
2.142522,1232,233.426724,10.9,1012,642,113.096025,1595,1211,20.6,64.0,1.5346,241.724316
2,1214,233.426724,9.8,970,777,100,1771,1076,18.7,64.6,1.3836,119
1,921,233.426724,4.5,738,901,47,1585,779,25.1,56.6,1.7798,46
4.8,1100.524233,233.426724,-200.0,938.447755,832.57092,217,1453.531792,1024.248555,18.240418,49.181414,1.016622,1058
4,1109,233.426724,22.9,1374,676,172,1795,1225,35.8,13.7,0.7868,263
3.1,1224,233.426724,11.9,1046,630,124,1476,1213,11.8,86.5,1.1981,580
1.7,1008,233.426724,6.7,845,832,113.096025,1349,856,26.3,29.5,0.9959,241.724316
2.2,1100.524233,233.426724,-200.0,938.447755,832.57092,100,1453.531792,1024.248555,18.240418,49.181414,1.016622,314
1.3,1100.524233,233.426724,-200.0,938.447755,832.57092,76,1453.531792,1024.248555,18.240418,49.181414,1.016622,91
1.1,972,60,4.1,715,1237,74,1258,644,9.9,50.2,0.6103,66
2.2,1269,233.426724,11.1,1016,579,189,1273,1383,24.3,24.7,0.7407,388
2.9,1329,470,14.1,1119,707,107,1823,1288,19.6,41.8,0.9407,182
2.9,1272,233.426724,17.3,1220,533,188,1353,1251,28.4,16.0,0.6095,417
2.142522,730,233.426724,1.3,530,1517,113.096025,1362,445,18.1,64.6,1.3276,241.724316
2.142522,1297,233.426724,10.7,1003,798,113.096025,1700,1177,16.9,54.8,1.0455,241.724316
2.142522,994,233.426724,9.2,947,764,113.096025,1572,983,30.3,30.9,1.3096,241.724316
2.7,1314,233.426724,12.6,1069,571,216,1271,1662,8.3,57.6,0.6304,471
0.6,937,17,2.0,585,1412,52,1348,793,12.8,63.2,0.9283,38
1.1,1024,233.426724,4.2,724,814,122,944,1198,2.0,64.9,0.4661,241
2.6,667,233.426724,3.6,689,1210,120,709,620,13.4,14.3,0.2185,207
3.2,1250,233.426724,14.5,1133,629,168,1274,1463,17.5,30.8,0.6095,508
3.3,1391,233.426724,17.1,1214,518,112,1691,1435,20.4,57.0,1.3507,490
1.1,925,233.426724,4.0,713,853,115,957,518,19.2,29.5,0.6480,172
5,1600,233.426724,27.5,1492,432,107,2160,1665,24.7,58.7,1.8001,486
0.4,819,233.426724,1.4,537,1264,30,1315,551,20.4,71.2,1.6834,46
2.1,1230,233.426724,15.7,1169,737,77,2020,1275,20.6,68.1,1.6329,159
2.9,1057,233.426724,13.1,1087,871,113.096025,1769,981,24.4,35.2,1.0632,241.724316
2.142522,820,233.426724,1.1,506,1221,113.096025,871,466,8.1,47.8,0.5157,241.724316
0.9,972,233.426724,4.6,743,944,41,1477,742,20.6,70.7,1.6996,139
2.142522,797,233.426724,2.5,621,1105,37,1303,562,21.6,44.0,1.1225,23
3.5,1279,233.426724,12.6,1069,628,117,1418,1356,9.9,76.3,0.9296,542
2,1154,233.426724,11.3,1026,773,208,1623,1212,32.6,31.8,1.5361,505
1.7,1172,46,5.4,783,1179,113.096025,1380,996,7.8,67.5,0.7173,241.724316
0.8,923,56,4.9,757,1041,67,1418,906,14.3,55.4,0.9003,72
0.6,867,233.426724,1.0,500,1219,86,818,387,5.9,54.8,0.5119,103
2.142522,1398,233.426724,15.2,1156,812,113.096025,1722,1076,25.1,27.1,0.8496,241.724316
2.2,1263,233.426724,10.3,990,553,126,1465,1270,17.3,60.8,1.1885,303
5.6,1503,233.426724,27.8,1498,469,249,1749,1783,8.9,67.4,0.7714,1132
2.142522,1124,233.426724,5.6,793,965,113.096025,1521,791,14.7,65.0,1.0766,241.724316
2.3,1250,233.426724,12.6,1069,532,106,1457,1202,10.7,73.6,0.9439,397
2,1104,233.426724,11.2,1020,681,82,1771,1086,26.6,47.5,1.6265,106
1.7,926,233.426724,6.1,815,931,109,945,827,18.4,19.7,0.4117,254
0.8,848,233.426724,1.9,578,1160,68,1068,679,13.2,62.5,0.9430,120
2.142522,1113,233.426724,13.4,1096,635,113.096025,1636,1050,36.4,23.6,1.4064,241.724316
0.4,886,233.426724,2.2,598,1257,53,1374,506,17.9,52.4,1.0655,41
1.2,1097,91,5.9,809,897,74,1628,1050,15.7,78.4,1.3917,80
2.142522,1365,233.426724,20.1,1299,637,113.096025,1999,1514,14.5,60.4,0.9936,241.724316
2.1,1073,233.426724,7.1,860,896,110,1058,1238,9.6,51.7,0.6163,230
1.7,1040,233.426724,11.2,1022,826,98,1747,812,31.8,25.6,1.1868,115
7.5,1553,233.426724,24.4,1414,455,193,1851,1682,17.7,56.6,1.1330,760
1.4,1217,233.426724,9.2,947,887,85,1566,648,31.2,24.6,1.0987,66
2.142522,1194,233.426724,13.4,1097,743,113.096025,1847,1049,16.5,58.2,1.0813,241.724316
3.4,1325,233.426724,14.7,1140,542,126,1403,1468,6.8,77.9,0.7756,583
6.5,1761,830,32.6,1610,502,146,2488,2006,20.2,50.8,1.1924,332
1.5,1135,233.426724,6.7,842,872,83,1653,973,18.9,62.5,1.3521,84
4.3,1184,233.426724,16.4,1193,626,212,1327,1479,14.5,33.8,0.5541,839
1.8,1069,233.426724,8.4,918,724,164,1045,936,11.6,30.9,0.4223,276
2.142522,991,233.426724,7.7,889,932,113.096025,1550,933,16.0,52.0,0.9375,241.724316
1,966,233.426724,5.4,784,870,36,1530,652,39.5,24.3,1.7216,27
4.9,1211,233.426724,27.1,1483,586,173,2092,1483,28.9,24.1,0.9495,303
2.142522,874,233.426724,3.3,668,1043,54,1513,737,25.3,47.2,1.5025,37
1,1036,233.426724,3.5,685,942,112,1168,776,11.5,72.6,0.9846,183
2,969,233.426724,10.1,983,853,101,1680,862,23.9,40.9,1.1966,97
2.142522,1402,233.426724,23.6,1393,505,113.096025,1967,1542,19.9,61.7,1.4193,241.724316
2.142522,1071,233.426724,10.1,982,649,113.096025,1557,1099,28.1,40.4,1.5120,241.724316
1.2,973,233.426724,3.4,675,903,94,1029,905,7.4,71.7,0.7434,184
2.142522,924,233.426724,5.2,774,987,113.096025,1460,909,11.3,73.8,0.9848,241.724316
6.0,1445,233.426724,28.5,1516,455,210,1594,1946,11.5,37.5,0.5068,796
1.1,984,233.426724,3.1,661,898,105,965,638,7.7,54.4,0.5753,130
5.6,1446,233.426724,22.9,1374,499,282,1560,1818,11.4,58.3,0.7868,1195
0.8,765,233.426724,1.5,544,1253,93,601,405,0.0,29.7,0.1847,122
1.0,891,233.426724,3.3,669,923,111,911,456,19.2,27.0,0.5934,160
1.9,1166,233.426724,10.8,1007,775,117,1391,1227,18.4,49.9,1.0453,289
1.4,1100.524233,233.426724,-200.0,938.447755,832.57092,88,1453.531792,1024.248555,18.240418,49.181414,1.016622,82
1.9,905,233.426724,6.1,818,853,143,840,790,0.6,36.8,0.2388,354
2.6,1165,233.426724,14.5,1131,609,99,1640,1196,21.6,53.6,1.3669,332
2.142522,1063,233.426724,8.8,930,925,62,1749,957,25.0,46.5,1.4492,102
2.0,1247,233.426724,10.2,985,581,174,1255,1184,26.7,22.6,0.7785,323
2.9,1100.524233,233.426724,-200.0,938.447755,832.57092,187,1453.531792,1024.248555,18.240418,49.181414,1.016622,254
2.0,1202,233.426724,7.2,864,620,159,1255,1115,13.3,60.5,0.9168,282
1.8,1165,233.426724,9.7,967,651,58,1825,1120,29.8,51.1,2.1054,93
4.3,1173,233.426724,20.9,1322,633,158,1679,1365,20.8,32.5,0.7873,490
2.3,1224,278,10.1,980,850,111,1637,1055,15.7,50.9,0.8997,152
1,974,68,2.7,635,1159,113.096025,1387,778,12.9,68.5,1.0155,241.724316
2.8,1150,233.426724,13.6,1105,629,199,1450,1160,12.5,71.3,1.0285,557
2.7,1316,233.426724,21.1,1327,549,224,1328,1613,9.7,31.9,0.3848,794
4.1,1236,233.426724,21.3,1332,601,152,1683,1550,17.8,45.7,0.9224,641
2.142522,1348,233.426724,17.1,1214,678,113.096025,1874,1509,16.0,56.3,1.0185,241.724316
1.6,1005,233.426724,8.5,919,788,87,1543,871,30.4,30.9,1.3219,81
1.7,1162,233.426724,10.8,1008,658,60,1556,1160,20.9,61.3,1.4923,183
2.1,1221,233.426724,8.9,935,642,153,1323,1144,14.5,57.5,0.9440,352
1.0,863,233.426724,1.7,560,1107,82,787,430,3.2,46.9,0.3658,101
0.9,806,233.426724,3.4,675,1270,61,1414,528,23.1,39.4,1.0983,61
1.7,1028,233.426724,6.0,813,794,113.096025,1019,1076,4.0,69.5,0.5706,241.724316
1.8,1087,233.426724,11.1,1018,791,132,1624,883,40.1,16.1,1.1699,130
1.5,1122,233.426724,5.8,803,733,115,1225,960,13.4,61.0,0.9348,211
1.9,1186,233.426724,8.6,925,641,181,1272,1025,7.0,73.7,0.7425,290
2.142522,1050,233.426724,16.6,1199,849,113.096025,1781,1035,29.0,24.5,0.9655,241.724316
1.1,1100.524233,233.426724,-200.0,938.447755,832.57092,65,1453.531792,1024.248555,18.240418,49.181414,1.016622,52
0.7,795,233.426724,1.8,569,1773,63,959,429,8.2,57.9,0.6293,109
2.142522,862,233.426724,5.7,798,1148,113.096025,1456,582,24.8,31.3,0.9646,241.724316
7.8,1713,233.426724,36.6,1699,371,161,2196,1943,15.4,73.0,1.2648,1020
1.6,1085,233.426724,8.5,918,890,79,1639,871,21.3,44.7,1.1157,89
1.5,983,233.426724,8.0,901,954,96,1691,986,20.9,54.8,1.3387,187
2.6,1135,233.426724,11.9,1047,641,151,1175,1379,13.9,32.3,0.5117,529
1.5,988,233.426724,4.4,734,860,157,868,1081,3.0,47.7,0.3658,205
1,941,233.426724,5.6,792,897,60,1582,544,37.3,28.0,1.7537,44
2.142522,1101,233.426724,14.2,1124,646,113.096025,1521,1217,19.7,49.3,1.1199,241.724316
2.142522,910,233.426724,4.0,712,872,42,1341,836,19.6,66.9,1.5125,94
1.8,1104,233.426724,15.7,1171,827,128,1803,968,28.1,29.8,1.1132,150
3.8,1379,233.426724,21.1,1326,659,151,1961,1307,24.7,31.5,0.9672,191
2.142522,893,233.426724,7.6,881,810,113.096025,1486,792,21.8,48.6,1.2556,241.724316
0.7,836,38,2.9,643,1244,49,1306,727,7.7,70.7,0.7463,38
2.142522,1053,233.426724,9.3,953,988,113.096025,1483,758,27.0,22.2,0.7805,241.724316
2.3,1048,233.426724,12.6,1070,807,106,1737,842,31.3,25.4,1.1415,111
0.7,797,233.426724,2.1,593,1212,72,984,494,10.8,49.7,0.6429,146
2.9,1354,233.426724,13.3,1094,517,194,1357,1705,15.5,45.0,0.7895,407
2.142522,835,233.426724,2.5,620,1053,113.096025,1260,741,18.8,65.3,1.4023,241.724316
1.2,1029,84,4.8,754,1098,79,1395,749,12.0,58.4,0.8164,57
2.142522,1144,233.426724,10.8,1006,757,113.096025,1535,1207,19.9,50.8,1.1694,241.724316
2.9,928,233.426724,6.8,850,1118,129,1004,794,8.9,44.9,0.5125,254
1.8,1061,233.426724,9.6,962,679,45,1554,1395,19.2,74.7,1.6398,200
1.4,1011,233.426724,5.4,783,835,118,1013,1026,3.9,67.1,0.5483,255
0.5,790,233.426724,2.2,601,1150,60,1157,734,17.4,53.4,1.0541,70
0.7,862,233.426724,4.8,751,1154,77,1213,617,18.4,24.6,0.5169,73
3.1,1130,233.426724,12.9,1082,647,128,1591,1102,18.3,74.9,1.5583,390
2.1,1114,233.426724,8.0,899,710,119,1279,948,13.3,63.6,0.9661,245
0.9,861,233.426724,4.5,735,925,58,1287,789,16.9,72.0,1.3749,99
2.6,1220,233.426724,14.2,1122,601,107,1974,1428,25.6,61.2,1.9808,245
1.0,1104,233.426724,4.0,713,754,108,1001,1433,2.9,67.9,0.5183,143
1.6,1147,233.426724,7.7,886,702,149,1056,1381,2.2,65.3,0.4730,417
4,1509,233.426724,25.4,1439,459,199,1577,2078,8.5,52.6,0.5856,1080
2.4,1242,233.426724,16.2,1185,625,232,1297,1511,4.9,55.8,0.4882,733
3.9,1378,233.426724,21.7,1342,612,133,2076,1489,19.8,47.9,1.0920,204
2.9,1203,233.426724,16.2,1185,649,125,1968,1328,22.9,48.7,1.3416,224
2.0,938,233.426724,9.1,945,804,176,855,878,11.8,13.5,0.1862,356
2.142522,1109,233.426724,10.3,989,778,107,1537,819,42.0,14.2,1.1517,98
1.6,1020,144,7.3,871,956,93,1426,911,12.6,50.8,0.7387,133
3,1232,233.426724,12.7,1074,606,107,1504,1317,14.0,75.7,1.2051,472
0.3,811,233.426724,1.0,494,1118,46,872,470,9.6,51.0,0.6082,60
1.8,1100.524233,233.426724,-200.0,938.447755,832.57092,153,1453.531792,1024.248555,18.240418,49.181414,1.016622,219
0.6,835,233.426724,1.5,546,1111,81,768,391,12.2,35.6,0.5038,102
0.7,897,233.426724,2.1,594,999,89,870,871,4.9,55.2,0.4807,128
2.4,1116,233.426724,14.1,1120,724,124,1854,1035,34.8,22.8,1.2488,150
2.5,1195,233.426724,10.7,1004,652,193,1078,1421,5.2,44.2,0.3943,387
4.3,1544,233.426724,24.2,1409,448,91,2048,1603,22.4,67.1,1.7940,462
1.2,1044,100,5.1,770,1031,70,1425,944,11.5,63.9,0.8652,85
3.3,1394,233.426724,19.9,1294,555,190,2031,1834,34.0,29.9,1.5614,266
1.4,951,233.426724,9.0,939,849,101,1488,868,25.3,30.0,0.9508,96
2.1,1068,233.426724,11.6,1037,869,119,1567,1217,22.0,28.6,0.7483,128
2,1117,233.426724,8.6,922,717,83,1585,994,24.3,57.4,1.7233,259
2.7,1189,233.426724,15.6,1167,599,114,1541,1315,18.7,53.0,1.1322,391
2.1,1231,122,8.6,924,906,105,1483,1245,10.9,56.1,0.7326,130
5.9,1765,926,28.1,1507,533,149,2271,1895,18.3,44.1,0.9183,289
2.3,1146,233.426724,8.0,900,718,99,1280,1183,9.9,80.5,0.9840,283
1.5,1182,233.426724,6.7,845,1054,99,1539,704,12.4,64.9,0.9332,115
3.3,1205,233.426724,12.8,1079,652,175,1168,1476,11.0,33.0,0.4331,512
2.142522,1022,233.426724,7.8,890,803,113.096025,1499,862,35.3,23.1,1.2989,241.724316
1,921,233.426724,3.2,666,954,113.096025,1288,480,24.8,40.1,1.2378,241.724316
2.142522,1694,233.426724,41.6,1805,391,113.096025,2523,1882,26.0,43.9,1.4562,241.724316
2.142522,1141,233.426724,12.0,1049,675,113.096025,1530,1117,21.0,46.8,1.1508,241.724316
1.3,1062,233.426724,8.4,915,792,83,1579,929,20.8,62.2,1.5119,232
2.142522,1367,233.426724,21.6,1342,567,193,2002,1758,34.8,23.4,1.2781,308
2.142522,1093,233.426724,6.6,837,830,113.096025,1480,1047,22.1,55.3,1.4495,241.724316
2.142522,1215,233.426724,8.0,900,823,113.096025,1604,902,27.4,51.4,1.8404,241.724316
0.7,904,233.426724,2.1,593,1012,93,894,472,13.5,37.8,0.5815,125
1.8,1100,233.426724,11.4,1028,900,103,1710,994,22.1,44.1,1.1573,112
2.1,967,233.426724,7.5,880,815,148,887,892,1.8,35.4,0.2497,313
2.142522,865,233.426724,3.8,697,1002,113.096025,883,589,11.9,30.6,0.4264,241.724316
1.3,927,233.426724,5.3,781,994,73,1267,594,29.1,26.8,1.0648,165
1.0,1138,233.426724,5.4,782,705,100,1321,926,14.1,75.5,1.2065,228
1.1,922,233.426724,7.0,859,871,113.096025,1739,728,17.6,78.6,1.5722,241.724316
1.5,976,233.426724,4.4,731,787,118,1095,622,16.3,47.3,0.8686,156
1.3,1072,88,5.6,795,986,93,1442,1048,13.3,58.8,0.8922,84
2.3,1100.524233,233.426724,-200.0,938.447755,832.57092,152,1453.531792,1024.248555,18.240418,49.181414,1.016622,241
1.9,1058,233.426724,10.9,1012,676,96,1782,1063,30.6,41.9,1.8104,109
4.8,1387,233.426724,17.7,1231,523,156,1487,1463,5.8,83.8,0.7768,737
0.8,951,233.426724,5.7,800,803,52,1257,836,16.1,69.6,1.2593,162
2.4,1253,263,11.3,1026,810,103,1681,1048,15.2,52.9,0.9087,128
4.4,1444,233.426724,22.1,1354,655,172,1956,1437,25.7,27.9,0.9080,248
6.7,1713,233.426724,32.4,1605,383,212,1870,2186,12.2,44.8,0.6342,980
1.0,1017,233.426724,2.4,613,919,104,1007,551,8.0,65.0,0.6991,131
1.7,1163,233.426724,7.9,893,706,83,1760,977,23.7,69.3,2.0042,90
2.3,1211,233.426724,12.5,1067,609,101,1608,1270,26.1,47.1,1.5724,230
4.4,1518,233.426724,26.9,1476,469,127,2388,1839,24.7,50.9,1.5593,306
1.7,1164,233.426724,10.5,997,641,68,1606,1113,17.6,78.8,1.5723,295
2.142522,912,233.426724,4.1,716,875,113.096025,1586,898,21.7,73.2,1.8763,241.724316
0.6,793,233.426724,1.9,579,1380,52,1303,427,23.4,34.9,0.9910,47
